item_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_pct,subtotal,data_owner,clasificacion_dato
ITEM-0003248,PED-000932,PROD-0026,2,354497.85,0.13,616826.26,ventas@retailtech.co,interno
ITEM-0003249,PED-000932,PROD-0003,4,1522918.39,0.0,6091673.56,ventas@retailtech.co,interno
ITEM-0003250,PED-000932,PROD-0018,5,432931.88,0.0,2164659.4,ventas@retailtech.co,interno
ITEM-0003251,PED-000932,PROD-0034,2,1895895.97,0.0,3791791.94,ventas@retailtech.co,interno
ITEM-0003252,PED-000933,PROD-0037,3,405887.25,0.0,1217661.75,ventas@retailtech.co,interno
ITEM-0003253,PED-000933,PROD-0004,5,540175.49,0.0,2700877.45,ventas@retailtech.co,interno
ITEM-0003254,PED-000933,PROD-0042,4,44326.78,0.0,177307.12,ventas@retailtech.co,interno
ITEM-0003255,PED-000933,PROD-0064,4,39813.09,0.0,159252.36,ventas@retailtech.co,interno
ITEM-0003256,PED-000933,PROD-0012,4,881691.78,0.0,3526767.12,ventas@retailtech.co,interno
ITEM-0003257,PED-000933,PROD-0036,4,611787.17,0.07,2275848.27,ventas@retailtech.co,interno
ITEM-0003258,PED-000934,PROD-0033,3,1029632.63,0.0,3088897.89,ventas@retailtech.co,interno
ITEM-0003259,PED-000934,PROD-0048,1,805546.08,0.0,805546.08,ventas@retailtech.co,interno
ITEM-0003260,PED-000934,PROD-0029,4,348505.64,0.2,1115218.05,ventas@retailtech.co,interno
ITEM-0003261,PED-000935,PROD-0054,2,1063163.39,0.11,1892430.83,ventas@retailtech.co,interno
ITEM-0003262,PED-000935,PROD-0046,2,963746.17,0.0,1927492.34,ventas@retailtech.co,interno
ITEM-0003263,PED-000935,PROD-0066,3,85285.86,0.0,255857.58,ventas@retailtech.co,interno
ITEM-0003264,PED-000935,PROD-0026,4,354497.85,0.0,1417991.4,ventas@retailtech.co,interno
ITEM-0003265,PED-000935,PROD-0035,4,949353.73,0.04,3645518.32,ventas@retailtech.co,interno
ITEM-0003266,PED-000935,PROD-0065,4,687150.69,0.1,2473742.48,ventas@retailtech.co,interno
ITEM-0003267,PED-000936,PROD-0020,4,1093142.43,0.0,4372569.72,ventas@retailtech.co,interno
ITEM-0003268,PED-000936,PROD-0004,5,540175.49,0.0,2700877.45,ventas@retailtech.co,interno
ITEM-0003269,PED-000937,PROD-0078,5,1629918.73,0.0,8149593.65,ventas@retailtech.co,interno
ITEM-0003270,PED-000937,PROD-0038,3,587262.46,0.0,1761787.38,ventas@retailtech.co,interno
ITEM-0003271,PED-000937,PROD-0032,4,26062.48,0.14,89654.93,ventas@retailtech.co,interno
ITEM-0003272,PED-000937,PROD-0021,5,1207608.63,0.0,6038043.15,ventas@retailtech.co,interno
ITEM-0003273,PED-000937,PROD-0053,1,50909.74,0.16,42764.18,ventas@retailtech.co,interno
ITEM-0003274,PED-000938,PROD-0008,5,1116265.86,0.0,5581329.3,ventas@retailtech.co,interno
ITEM-0003275,PED-000938,PROD-0047,3,1157752.12,0.0,3473256.36,ventas@retailtech.co,interno
ITEM-0003276,PED-000938,PROD-0005,2,1154567.08,0.0,2309134.16,ventas@retailtech.co,interno
ITEM-0003277,PED-000939,PROD-0026,2,354497.85,0.0,708995.7,ventas@retailtech.co,interno
ITEM-0003278,PED-000939,PROD-0036,4,611787.17,0.0,2447148.68,ventas@retailtech.co,interno
ITEM-0003279,PED-000939,PROD-0023,4,1434148.69,0.17,4761373.65,ventas@retailtech.co,interno
ITEM-0003280,PED-000939,PROD-0078,5,1629918.73,0.0,8149593.65,ventas@retailtech.co,interno
ITEM-0003281,PED-000940,PROD-0045,4,216718.86,0.0,866875.44,ventas@retailtech.co,interno
ITEM-0003282,PED-000940,PROD-0001,5,742852.47,0.02,3639977.1,ventas@retailtech.co,interno
ITEM-0003283,PED-000940,PROD-0031,1,741330.7,0.0,741330.7,ventas@retailtech.co,interno
ITEM-0003284,PED-000940,PROD-0072,1,1025779.5,0.0,1025779.5,ventas@retailtech.co,interno
ITEM-0003285,PED-000940,PROD-0004,3,540175.49,0.0,1620526.47,ventas@retailtech.co,interno
ITEM-0003286,PED-000940,PROD-0009,2,36481.18,0.02,71503.11,ventas@retailtech.co,interno
ITEM-0003287,PED-000722,PROD-0044,1,78683.26,0.0,78683.26,ventas@retailtech.co,interno
ITEM-0003288,PED-000722,PROD-0030,4,140352.75,0.0,561411.0,ventas@retailtech.co,interno
ITEM-0003289,PED-000942,PROD-0030,1,140352.75,0.0,140352.75,ventas@retailtech.co,interno
ITEM-0003290,PED-000942,PROD-0029,2,348505.64,0.0,697011.28,ventas@retailtech.co,interno
ITEM-0003291,PED-000942,PROD-0063,5,1479317.46,0.0,7396587.3,ventas@retailtech.co,interno
ITEM-0003292,PED-000942,PROD-0043,2,953349.99,0.0,1906699.98,ventas@retailtech.co,interno
ITEM-0003293,PED-000942,PROD-0025,2,749253.67,0.16,1258746.17,ventas@retailtech.co,interno
ITEM-0003294,PED-000942,PROD-0011,2,123753.11,0.0,247506.22,ventas@retailtech.co,interno
ITEM-0003295,PED-000943,PROD-0049,3,74716.05,0.0,224148.15,ventas@retailtech.co,interno
ITEM-0003296,PED-000943,PROD-0024,5,766955.3,0.0,3834776.5,ventas@retailtech.co,interno
ITEM-0003297,PED-000943,PROD-0045,3,216718.86,0.0,650156.58,ventas@retailtech.co,interno
ITEM-0003298,PED-000943,PROD-0015,3,951784.59,0.05,2712586.08,ventas@retailtech.co,interno
ITEM-0003299,PED-000943,PROD-0007,4,155021.22,0.16,520871.3,ventas@retailtech.co,interno
ITEM-0003300,PED-000943,PROD-0068,1,500101.76,0.0,500101.76,ventas@retailtech.co,interno
ITEM-0003301,PED-000944,PROD-0013,3,1240373.1,0.0,3721119.3,ventas@retailtech.co,interno
ITEM-0003302,PED-000944,PROD-0011,3,123753.11,0.0,371259.33,ventas@retailtech.co,interno
ITEM-0003303,PED-000944,PROD-0062,2,621753.99,0.0,1243507.98,ventas@retailtech.co,interno
ITEM-0003304,PED-000945,PROD-0005,1,1154567.08,0.0,1154567.08,ventas@retailtech.co,interno
ITEM-0003305,PED-000945,PROD-0054,2,1063163.39,0.0,2126326.78,ventas@retailtech.co,interno
ITEM-0003306,PED-000945,PROD-0018,3,432931.88,0.0,1298795.64,ventas@retailtech.co,interno
ITEM-0003307,PED-000945,PROD-0061,2,27982.94,0.13,48690.32,ventas@retailtech.co,interno
ITEM-0003308,PED-000945,PROD-0024,4,766955.3,0.0,3067821.2,ventas@retailtech.co,interno
ITEM-0003309,PED-000945,PROD-0070,4,366909.96,0.15,1247493.86,ventas@retailtech.co,interno
ITEM-0003310,PED-000946,PROD-0022,1,550441.19,0.0,550441.19,ventas@retailtech.co,interno
ITEM-0003311,PED-000946,PROD-0055,5,1430288.26,0.0,7151441.3,ventas@retailtech.co,interno
ITEM-0003312,PED-000946,PROD-0033,4,1029632.63,0.0,4118530.52,ventas@retailtech.co,interno
ITEM-0003313,PED-000946,PROD-0013,1,1240373.1,0.0,1240373.1,ventas@retailtech.co,interno
ITEM-0003314,PED-000946,PROD-0023,1,1434148.69,0.0,1434148.69,ventas@retailtech.co,interno
ITEM-0003315,PED-000946,PROD-0079,2,251749.6,0.0,503499.2,ventas@retailtech.co,interno
ITEM-0003316,PED-000947,PROD-0031,3,741330.7,0.09,2023832.81,ventas@retailtech.co,interno
ITEM-0003317,PED-000947,PROD-0003,4,1522918.39,0.06,5726173.15,ventas@retailtech.co,interno
ITEM-0003318,PED-000947,PROD-0080,1,88962.1,0.14,76507.41,ventas@retailtech.co,interno
ITEM-0003319,PED-000947,PROD-0077,5,137905.41,0.0,689527.05,ventas@retailtech.co,interno
ITEM-0003320,PED-000948,PROD-0054,2,1063163.39,0.0,2126326.78,ventas@retailtech.co,interno
ITEM-0003321,PED-000948,PROD-0057,1,1097866.23,0.19,889271.65,ventas@retailtech.co,interno
ITEM-0003322,PED-000949,PROD-0036,5,611787.17,0.11,2722452.91,ventas@retailtech.co,interno
ITEM-0003323,PED-000949,PROD-0030,1,140352.75,0.0,140352.75,ventas@retailtech.co,interno
ITEM-0003324,PED-000950,PROD-0012,1,881691.78,0.0,881691.78,ventas@retailtech.co,interno
ITEM-0003325,PED-000950,PROD-0038,5,587262.46,0.08,2701407.32,ventas@retailtech.co,interno
ITEM-0003326,PED-000950,PROD-0020,3,1093142.43,0.0,3279427.29,ventas@retailtech.co,interno
ITEM-0003327,PED-000951,PROD-0019,3,737798.67,0.0,2213396.01,ventas@retailtech.co,interno
ITEM-0003328,PED-000951,PROD-0071,3,636447.85,0.09,1737502.63,ventas@retailtech.co,interno
ITEM-0003329,PED-000951,PROD-0023,4,1434148.69,0.0,5736594.76,ventas@retailtech.co,interno
ITEM-0003330,PED-000951,PROD-0031,5,741330.7,0.0,3706653.5,ventas@retailtech.co,interno
ITEM-0003331,PED-000951,PROD-0014,3,1311821.55,0.0,3935464.65,ventas@retailtech.co,interno
ITEM-0003332,PED-000951,PROD-0032,1,26062.48,0.13,22674.36,ventas@retailtech.co,interno
ITEM-0003333,PED-000952,PROD-0011,2,123753.11,0.0,247506.22,ventas@retailtech.co,interno
ITEM-0003334,PED-000952,PROD-0067,2,249950.21,0.0,499900.42,ventas@retailtech.co,interno
ITEM-0003335,PED-000953,PROD-0048,5,805546.08,0.0,4027730.4,ventas@retailtech.co,interno
ITEM-0003336,PED-000953,PROD-0029,1,348505.64,0.0,348505.64,ventas@retailtech.co,interno
ITEM-0003337,PED-000953,PROD-0011,1,123753.11,0.0,123753.11,ventas@retailtech.co,interno
ITEM-0003338,PED-000953,PROD-0005,4,1154567.08,0.0,4618268.32,ventas@retailtech.co,interno
ITEM-0003339,PED-000953,PROD-0021,5,1207608.63,0.0,6038043.15,ventas@retailtech.co,interno
ITEM-0003340,PED-000954,PROD-0060,4,353421.97,0.0,1413687.88,ventas@retailtech.co,interno
ITEM-0003341,PED-000954,PROD-0078,2,1629918.73,0.0,3259837.46,ventas@retailtech.co,interno
ITEM-0003342,PED-000954,PROD-0017,4,623582.81,0.0,2494331.24,ventas@retailtech.co,interno
ITEM-0003343,PED-000954,PROD-0050,5,183017.2,0.0,915086.0,ventas@retailtech.co,interno
ITEM-0003344,PED-000954,PROD-0044,1,78683.26,0.1,70814.93,ventas@retailtech.co,interno
ITEM-0003345,PED-000954,PROD-0009,5,36481.18,0.0,182405.9,ventas@retailtech.co,interno
ITEM-0003346,PED-000955,PROD-0076,5,543460.5,0.0,2717302.5,ventas@retailtech.co,interno
ITEM-0003347,PED-000956,PROD-0010,4,181104.21,0.02,709928.5,ventas@retailtech.co,interno
ITEM-0003348,PED-000956,PROD-0042,1,44326.78,0.0,44326.78,ventas@retailtech.co,interno
ITEM-0003349,PED-000956,PROD-0057,5,1097866.23,0.0,5489331.15,ventas@retailtech.co,interno
ITEM-0003350,PED-000956,PROD-0028,4,723894.86,0.0,2895579.44,ventas@retailtech.co,interno
ITEM-0003351,PED-000956,PROD-0059,4,248256.24,0.0,993024.96,ventas@retailtech.co,interno
ITEM-0003352,PED-000957,PROD-0077,3,137905.41,0.01,409579.07,ventas@retailtech.co,interno
ITEM-0003353,PED-000957,PROD-0080,3,88962.1,0.0,266886.3,ventas@retailtech.co,interno
ITEM-0003354,PED-000957,PROD-0011,1,123753.11,0.04,118802.99,ventas@retailtech.co,interno
ITEM-0003355,PED-000958,PROD-0049,2,74716.05,0.0,149432.1,ventas@retailtech.co,interno
ITEM-0003356,PED-000958,PROD-0067,5,249950.21,0.0,1249751.05,ventas@retailtech.co,interno
ITEM-0003357,PED-000959,PROD-0040,1,124948.73,0.0,124948.73,ventas@retailtech.co,interno
ITEM-0003358,PED-000959,PROD-0045,3,216718.86,0.0,650156.58,ventas@retailtech.co,interno
ITEM-0003359,PED-000960,PROD-0051,1,665064.14,0.0,665064.14,ventas@retailtech.co,interno
ITEM-0003360,PED-000960,PROD-0007,2,155021.22,0.0,310042.44,ventas@retailtech.co,interno
ITEM-0003361,PED-000960,PROD-0031,4,741330.7,0.0,2965322.8,ventas@retailtech.co,interno
ITEM-0003362,PED-000960,PROD-0035,3,949353.73,0.0,2848061.19,ventas@retailtech.co,interno
ITEM-0003363,PED-000961,PROD-0019,1,737798.67,0.0,737798.67,ventas@retailtech.co,interno
ITEM-0003364,PED-000961,PROD-0031,2,741330.7,0.13,1289915.42,ventas@retailtech.co,interno
ITEM-0003365,PED-000961,PROD-0055,4,1430288.26,0.0,5721153.04,ventas@retailtech.co,interno
ITEM-0003366,PED-000961,PROD-0070,1,366909.96,0.06,344895.36,ventas@retailtech.co,interno
ITEM-0003367,PED-000961,PROD-0065,2,687150.69,0.0,1374301.38,ventas@retailtech.co,interno
ITEM-0003368,PED-000962,PROD-0008,2,1116265.86,0.0,2232531.72,ventas@retailtech.co,interno
ITEM-0003369,PED-000962,PROD-0013,1,1240373.1,0.0,1240373.1,ventas@retailtech.co,interno
ITEM-0003370,PED-000962,PROD-0070,5,366909.96,0.0,1834549.8,ventas@retailtech.co,interno
ITEM-0003371,PED-000962,PROD-0040,2,124948.73,0.0,249897.46,ventas@retailtech.co,interno
ITEM-0003372,PED-000963,PROD-0026,4,354497.85,0.0,1417991.4,ventas@retailtech.co,interno
ITEM-0003373,PED-000963,PROD-0010,1,181104.21,0.0,181104.21,ventas@retailtech.co,interno
ITEM-0003374,PED-000963,PROD-0050,5,183017.2,0.0,915086.0,ventas@retailtech.co,interno
ITEM-0003375,PED-000963,PROD-0067,1,249950.21,0.0,249950.21,ventas@retailtech.co,interno
ITEM-0003376,PED-000963,PROD-0016,4,664360.12,0.15,2258824.41,ventas@retailtech.co,interno
ITEM-0003377,PED-000964,PROD-0002,4,1236500.81,0.0,4946003.24,ventas@retailtech.co,interno
ITEM-0003378,PED-000964,PROD-0060,2,353421.97,0.0,706843.94,ventas@retailtech.co,interno
ITEM-0003379,PED-000964,PROD-0066,1,85285.86,0.0,85285.86,ventas@retailtech.co,interno
ITEM-0003380,PED-000964,PROD-0076,1,543460.5,0.0,543460.5,ventas@retailtech.co,interno
ITEM-0003381,PED-000964,PROD-0040,1,124948.73,0.19,101208.47,ventas@retailtech.co,interno
ITEM-0003382,PED-000965,PROD-0059,1,248256.24,0.0,248256.24,ventas@retailtech.co,interno
ITEM-0003383,PED-000966,PROD-0072,5,1025779.5,0.06,4821163.65,ventas@retailtech.co,interno
ITEM-0003384,PED-000966,PROD-0047,2,1157752.12,0.0,2315504.24,ventas@retailtech.co,interno
ITEM-0003385,PED-000966,PROD-0004,1,540175.49,0.0,540175.49,ventas@retailtech.co,interno
ITEM-0003386,PED-000967,PROD-0015,5,951784.59,0.12,4187852.2,ventas@retailtech.co,interno
ITEM-0003387,PED-000968,PROD-0039,2,183213.03,0.0,366426.06,ventas@retailtech.co,interno
ITEM-0003388,PED-000968,PROD-0047,3,1157752.12,0.0,3473256.36,ventas@retailtech.co,interno
ITEM-0003389,PED-000968,PROD-0034,1,1895895.97,0.0,1895895.97,ventas@retailtech.co,interno
ITEM-0003390,PED-000968,PROD-0079,4,251749.6,0.0,1006998.4,ventas@retailtech.co,interno
ITEM-0003391,PED-000968,PROD-0054,1,1063163.39,0.0,1063163.39,ventas@retailtech.co,interno
ITEM-0003392,PED-000968,PROD-0061,4,27982.94,0.16,94022.68,ventas@retailtech.co,interno
ITEM-0003393,PED-000969,PROD-0065,5,687150.69,0.0,3435753.45,ventas@retailtech.co,interno
ITEM-0003394,PED-000969,PROD-0080,1,88962.1,0.0,88962.1,ventas@retailtech.co,interno
ITEM-0003395,PED-000969,PROD-0054,4,1063163.39,0.08,3912441.28,ventas@retailtech.co,interno
ITEM-0003396,PED-000969,PROD-0019,4,737798.67,0.0,2951194.68,ventas@retailtech.co,interno
ITEM-0003397,PED-000969,PROD-0055,1,1430288.26,0.0,1430288.26,ventas@retailtech.co,interno
ITEM-0003398,PED-000969,PROD-0031,4,741330.7,0.0,2965322.8,ventas@retailtech.co,interno
ITEM-0003399,PED-000970,PROD-0026,5,354497.85,0.1,1595240.32,ventas@retailtech.co,interno
ITEM-0003400,PED-000971,PROD-0037,4,405887.25,0.06,1526136.06,ventas@retailtech.co,interno
ITEM-0003401,PED-000971,PROD-0006,4,1897679.9,0.04,7287090.82,ventas@retailtech.co,interno
ITEM-0003402,PED-000971,PROD-0022,4,550441.19,0.0,2201764.76,ventas@retailtech.co,interno
ITEM-0003403,PED-000971,PROD-0018,2,432931.88,0.0,865863.76,ventas@retailtech.co,interno
ITEM-0003404,PED-000971,PROD-0028,1,723894.86,0.0,723894.86,ventas@retailtech.co,interno
ITEM-0003405,PED-000971,PROD-0080,4,88962.1,0.0,355848.4,ventas@retailtech.co,interno
ITEM-0003406,PED-000972,PROD-0039,2,183213.03,0.0,366426.06,ventas@retailtech.co,interno
ITEM-0003407,PED-000973,PROD-0048,2,805546.08,0.0,1611092.16,ventas@retailtech.co,interno
ITEM-0003408,PED-000493,PROD-0015,4,951784.59,0.15,3236067.61,ventas@retailtech.co,interno
ITEM-0003409,PED-000493,PROD-0077,2,137905.41,0.08,253745.95,ventas@retailtech.co,interno
ITEM-0003410,PED-000975,PROD-0004,4,540175.49,0.0,2160701.96,ventas@retailtech.co,interno
ITEM-0003411,PED-000975,PROD-0033,5,1029632.63,0.0,5148163.15,ventas@retailtech.co,interno
ITEM-0003412,PED-000975,PROD-0050,5,183017.2,0.19,741219.66,ventas@retailtech.co,interno
ITEM-0003413,PED-000975,PROD-0041,2,1761329.31,0.0,3522658.62,ventas@retailtech.co,interno
ITEM-0003414,PED-000976,PROD-0030,2,140352.75,0.0,280705.5,ventas@retailtech.co,interno
ITEM-0003415,PED-000976,PROD-0001,5,742852.47,0.05,3528549.23,ventas@retailtech.co,interno
ITEM-0003416,PED-000976,PROD-0004,2,540175.49,0.0,1080350.98,ventas@retailtech.co,interno
ITEM-0003417,PED-000976,PROD-0036,1,611787.17,0.12,538372.71,ventas@retailtech.co,interno
ITEM-0003418,PED-000976,PROD-0070,2,366909.96,0.03,711805.32,ventas@retailtech.co,interno
ITEM-0003419,PED-000977,PROD-0077,3,137905.41,0.0,413716.23,ventas@retailtech.co,interno
ITEM-0003420,PED-000977,PROD-0015,3,951784.59,0.0,2855353.77,ventas@retailtech.co,interno
ITEM-0003421,PED-000977,PROD-0022,3,550441.19,0.0,1651323.57,ventas@retailtech.co,interno
ITEM-0003422,PED-000977,PROD-0062,2,621753.99,0.0,1243507.98,ventas@retailtech.co,interno
ITEM-0003423,PED-000977,PROD-0008,1,1116265.86,0.0,1116265.86,ventas@retailtech.co,interno
ITEM-0003424,PED-000977,PROD-0050,2,183017.2,0.0,366034.4,ventas@retailtech.co,interno
ITEM-0003425,PED-000978,PROD-0036,1,611787.17,0.0,611787.17,ventas@retailtech.co,interno
ITEM-0003426,PED-000978,PROD-0062,1,621753.99,0.0,621753.99,ventas@retailtech.co,interno
ITEM-0003427,PED-000979,PROD-0058,5,528769.89,0.19,2141518.05,ventas@retailtech.co,interno
ITEM-0003428,PED-000980,PROD-0007,3,155021.22,0.1,418557.29,ventas@retailtech.co,interno
ITEM-0003429,PED-000980,PROD-0062,3,621753.99,0.0,1865261.97,ventas@retailtech.co,interno
ITEM-0003430,PED-000980,PROD-0043,4,953349.99,0.0,3813399.96,ventas@retailtech.co,interno
ITEM-0003431,PED-000980,PROD-0058,1,528769.89,0.0,528769.89,ventas@retailtech.co,interno
ITEM-0003432,PED-000980,PROD-0068,2,500101.76,0.0,1000203.52,ventas@retailtech.co,interno
ITEM-0003433,PED-000980,PROD-0067,1,249950.21,0.0,249950.21,ventas@retailtech.co,interno
ITEM-0003434,PED-000981,PROD-0053,1,50909.74,0.0,50909.74,ventas@retailtech.co,interno
ITEM-0003435,PED-000981,PROD-0043,5,953349.99,0.0,4766749.95,ventas@retailtech.co,interno
ITEM-0003436,PED-000981,PROD-0054,1,1063163.39,0.0,1063163.39,ventas@retailtech.co,interno
ITEM-0003437,PED-000981,PROD-0046,4,963746.17,0.0,3854984.68,ventas@retailtech.co,interno
ITEM-0003438,PED-000981,PROD-0067,3,249950.21,0.0,749850.63,ventas@retailtech.co,interno
ITEM-0003439,PED-000982,PROD-0013,2,1240373.1,0.03,2406323.81,ventas@retailtech.co,interno
ITEM-0003440,PED-000982,PROD-0053,4,50909.74,0.07,189384.23,ventas@retailtech.co,interno
ITEM-0003441,PED-000983,PROD-0058,1,528769.89,0.0,528769.89,ventas@retailtech.co,interno
ITEM-0003442,PED-000983,PROD-0023,3,1434148.69,0.0,4302446.07,ventas@retailtech.co,interno
ITEM-0003443,PED-000983,PROD-0054,2,1063163.39,0.0,2126326.78,ventas@retailtech.co,interno
ITEM-0003444,PED-000984,PROD-0065,5,687150.69,0.14,2954747.97,ventas@retailtech.co,interno
ITEM-0003445,PED-000984,PROD-0010,5,181104.21,0.01,896465.84,ventas@retailtech.co,interno
ITEM-0003446,PED-000984,PROD-0012,5,881691.78,0.03,4276205.13,ventas@retailtech.co,interno
ITEM-0003447,PED-000984,PROD-0074,1,229405.81,0.0,229405.81,ventas@retailtech.co,interno
ITEM-0003448,PED-000984,PROD-0028,2,723894.86,0.0,1447789.72,ventas@retailtech.co,interno
ITEM-0003449,PED-000985,PROD-0064,1,39813.09,0.0,39813.09,ventas@retailtech.co,interno
ITEM-0003450,PED-000986,PROD-0045,4,216718.86,0.0,866875.44,ventas@retailtech.co,interno
ITEM-0003451,PED-000986,PROD-0025,2,749253.67,0.0,1498507.34,ventas@retailtech.co,interno
ITEM-0003452,PED-000986,PROD-0022,1,550441.19,0.05,522919.13,ventas@retailtech.co,interno
ITEM-0003453,PED-000986,PROD-0015,4,951784.59,0.0,3807138.36,ventas@retailtech.co,interno
ITEM-0003454,PED-000987,PROD-0043,3,953349.99,0.0,2860049.97,ventas@retailtech.co,interno
ITEM-0003455,PED-000987,PROD-0035,1,949353.73,0.0,949353.73,ventas@retailtech.co,interno
ITEM-0003456,PED-000987,PROD-0075,2,1396457.74,0.0,2792915.48,ventas@retailtech.co,interno
ITEM-0003457,PED-000987,PROD-0005,3,1154567.08,0.0,3463701.24,ventas@retailtech.co,interno
ITEM-0003458,PED-000987,PROD-0006,3,1897679.9,0.0,5693039.7,ventas@retailtech.co,interno
ITEM-0003459,PED-000988,PROD-0054,5,1063163.39,0.0,5315816.95,ventas@retailtech.co,interno
ITEM-0003460,PED-000988,PROD-0031,1,741330.7,0.0,741330.7,ventas@retailtech.co,interno
ITEM-0003461,PED-000988,PROD-0077,3,137905.41,0.04,397167.58,ventas@retailtech.co,interno
ITEM-0003462,PED-000989,PROD-0020,3,1093142.43,0.0,3279427.29,ventas@retailtech.co,interno
ITEM-0003463,PED-000989,PROD-0019,5,737798.67,0.04,3541433.62,ventas@retailtech.co,interno
ITEM-0003464,PED-000989,PROD-0042,5,44326.78,0.01,219417.56,ventas@retailtech.co,interno
ITEM-0003465,PED-000989,PROD-0044,3,78683.26,0.17,195921.32,ventas@retailtech.co,interno
ITEM-0003466,PED-000989,PROD-0014,2,1311821.55,0.02,2571170.24,ventas@retailtech.co,interno
ITEM-0003467,PED-000989,PROD-0057,2,1097866.23,0.08,2020073.86,ventas@retailtech.co,interno
ITEM-0003468,PED-000990,PROD-0016,5,664360.12,0.0,3321800.6,ventas@retailtech.co,interno
ITEM-0003469,PED-000991,PROD-0077,5,137905.41,0.0,689527.05,ventas@retailtech.co,interno
ITEM-0003470,PED-000991,PROD-0034,2,1895895.97,0.0,3791791.94,ventas@retailtech.co,interno
ITEM-0003471,PED-000991,PROD-0046,4,963746.17,0.0,3854984.68,ventas@retailtech.co,interno
ITEM-0003472,PED-000991,PROD-0013,1,1240373.1,0.0,1240373.1,ventas@retailtech.co,interno
ITEM-0003473,PED-000991,PROD-0027,1,1055832.34,0.16,886899.17,ventas@retailtech.co,interno
ITEM-0003474,PED-000992,PROD-0052,5,937516.61,0.0,4687583.05,ventas@retailtech.co,interno
ITEM-0003475,PED-000992,PROD-0067,3,249950.21,0.0,749850.63,ventas@retailtech.co,interno
ITEM-0003476,PED-000992,PROD-0044,5,78683.26,0.0,393416.3,ventas@retailtech.co,interno
ITEM-0003477,PED-000992,PROD-0080,2,88962.1,0.0,177924.2,ventas@retailtech.co,interno
ITEM-0003478,PED-000992,PROD-0006,1,1897679.9,0.0,1897679.9,ventas@retailtech.co,interno
ITEM-0003479,PED-000993,PROD-0079,2,251749.6,0.0,503499.2,ventas@retailtech.co,interno
ITEM-0003480,PED-000993,PROD-0078,1,1629918.73,0.0,1629918.73,ventas@retailtech.co,interno
ITEM-0003481,PED-000993,PROD-0023,5,1434148.69,0.0,7170743.45,ventas@retailtech.co,interno
ITEM-0003482,PED-000993,PROD-0014,2,1311821.55,0.0,2623643.1,ventas@retailtech.co,interno
ITEM-0003483,PED-000993,PROD-0059,5,248256.24,0.0,1241281.2,ventas@retailtech.co,interno
ITEM-0003484,PED-000993,PROD-0062,4,621753.99,0.0,2487015.96,ventas@retailtech.co,interno
ITEM-0003485,PED-000994,PROD-0018,3,432931.88,0.14,1116964.25,ventas@retailtech.co,interno
ITEM-0003486,PED-000994,PROD-0016,2,664360.12,0.0,1328720.24,ventas@retailtech.co,interno
ITEM-0003487,PED-000994,PROD-0062,2,621753.99,0.0,1243507.98,ventas@retailtech.co,interno
ITEM-0003488,PED-000994,PROD-0029,3,348505.64,0.0,1045516.92,ventas@retailtech.co,interno
ITEM-0003489,PED-000995,PROD-0068,2,500101.76,0.09,910185.2,ventas@retailtech.co,interno
ITEM-0003490,PED-000995,PROD-0030,3,140352.75,0.02,412637.08,ventas@retailtech.co,interno
ITEM-0003491,PED-000995,PROD-0008,5,1116265.86,0.0,5581329.3,ventas@retailtech.co,interno
ITEM-0003492,PED-000995,PROD-0053,3,50909.74,0.0,152729.22,ventas@retailtech.co,interno
ITEM-0003493,PED-000995,PROD-0032,2,26062.48,0.0,52124.96,ventas@retailtech.co,interno
ITEM-0003494,PED-000996,PROD-0035,2,949353.73,0.15,1613901.34,ventas@retailtech.co,interno
ITEM-0003495,PED-000996,PROD-0020,1,1093142.43,0.0,1093142.43,ventas@retailtech.co,interno
ITEM-0003496,PED-000996,PROD-0004,3,540175.49,0.0,1620526.47,ventas@retailtech.co,interno
ITEM-0003497,PED-000996,PROD-0021,3,1207608.63,0.19,2934488.97,ventas@retailtech.co,interno
ITEM-0003498,PED-000996,PROD-0036,1,611787.17,0.0,611787.17,ventas@retailtech.co,interno
ITEM-0003499,PED-000997,PROD-0055,1,1430288.26,0.0,1430288.26,ventas@retailtech.co,interno
ITEM-0003500,PED-000997,PROD-0009,5,36481.18,0.0,182405.9,ventas@retailtech.co,interno
ITEM-0003501,PED-000997,PROD-0044,3,78683.26,0.0,236049.78,ventas@retailtech.co,interno
ITEM-0003502,PED-000997,PROD-0054,2,1063163.39,0.0,2126326.78,ventas@retailtech.co,interno
ITEM-0003503,PED-000997,PROD-0036,5,611787.17,0.18,2508327.4,ventas@retailtech.co,interno
ITEM-0003504,PED-000998,PROD-0005,3,1154567.08,0.2,2770960.99,ventas@retailtech.co,interno
ITEM-0003505,PED-000998,PROD-0041,5,1761329.31,0.0,8806646.55,ventas@retailtech.co,interno
ITEM-0003506,PED-000998,PROD-0040,2,124948.73,0.0,249897.46,ventas@retailtech.co,interno
ITEM-0003507,PED-000998,PROD-0018,1,432931.88,0.0,432931.88,ventas@retailtech.co,interno
ITEM-0003508,PED-000999,PROD-0004,2,540175.49,0.0,1080350.98,ventas@retailtech.co,interno
ITEM-0003509,PED-001000,PROD-0079,5,251749.6,0.0,1258748.0,ventas@retailtech.co,interno
ITEM-0003510,PED-001000,PROD-0035,2,949353.73,0.0,1898707.46,ventas@retailtech.co,interno
