evento_id,cliente_id,session_id,tipo_evento,timestamp,producto_id,dispositivo,pais,duracion_seg,data_owner,clasificacion_dato
EVT-0002828,CLI-00257,SES-00001527,purchase,2024-06-07 10:59:36,PROD-0023,desktop,Argentina,440.0,analytics@retailtech.co,público
EVT-0002829,CLI-00230,SES-00000072,remove_from_cart,2024-03-21 10:13:16,PROD-0012,tablet,Colombia,550.0,analytics@retailtech.co,público
EVT-0002830,,SES-00000857,page_view,2023-03-26 00:02:01,,mobile,Colombia,575.0,analytics@retailtech.co,público
EVT-0002831,CLI-00132,SES-00001280,search,2023-01-14 16:45:32,,tablet,Colombia,148.0,analytics@retailtech.co,público
EVT-0002832,CLI-00002,SES-00001500,page_view,2024-05-21 22:31:49,,tablet,Chile,166.0,analytics@retailtech.co,público
EVT-0002833,,SES-00000239,purchase,2023-12-29 01:48:05,PROD-0074,mobile,Argentina,468.0,analytics@retailtech.co,público
EVT-0002834,CLI-00038,SES-00001771,remove_from_cart,2023-12-02 18:57:10,PROD-0060,mobile,México,385.0,analytics@retailtech.co,público
EVT-0002836,CLI-00151,SES-00000041,search,2024-04-30 21:02:07,,tablet,Colombia,385.0,analytics@retailtech.co,público
EVT-0002837,CLI-00005,SES-00001555,search,2023-09-29 18:07:31,,desktop,Colombia,210.0,analytics@retailtech.co,público
EVT-0002838,CLI-00116,SES-00001022,page_view,2023-08-16 03:54:20,,mobile,Colombia,294.0,analytics@retailtech.co,público
EVT-0002839,CLI-00114,SES-00000215,search,2023-03-15 20:01:53,,mobile,Colombia,419.0,analytics@retailtech.co,público
EVT-0002840,CLI-00096,SES-00001249,remove_from_cart,2024-12-12 12:33:43,PROD-0025,tablet,Colombia,198.0,analytics@retailtech.co,público
EVT-0002841,CLI-00082,SES-00001425,purchase,2024-10-25 04:28:33,PROD-0038,tablet,Argentina,424.0,analytics@retailtech.co,público
EVT-0002842,CLI-00009,SES-00000136,page_view,2023-08-09 11:23:58,,tablet,México,83.0,analytics@retailtech.co,público
EVT-0002843,CLI-00067,SES-00001813,search,2023-09-26 21:37:45,,mobile,Colombia,8.0,analytics@retailtech.co,público
EVT-0002844,,SES-00000119,checkout,2023-03-27 18:24:23,,mobile,Chile,297.0,analytics@retailtech.co,público
EVT-0002847,CLI-00051,SES-00000070,purchase,2023-10-22 04:04:09,PROD-0001,mobile,Colombia,483.0,analytics@retailtech.co,público
EVT-0002848,CLI-00270,SES-00000884,page_view,2023-12-29 04:05:02,,mobile,Colombia,340.0,analytics@retailtech.co,público
EVT-0002849,CLI-00073,SES-00001265,page_view,2024-12-25 13:45:33,,desktop,Argentina,273.0,analytics@retailtech.co,público
EVT-0002850,,SES-00001020,remove_from_cart,2023-10-18 03:29:05,PROD-0049,desktop,México,222.0,analytics@retailtech.co,público
EVT-0002851,CLI-00017,SES-00000019,search,2024-12-15 20:26:48,,mobile,Colombia,505.0,analytics@retailtech.co,público
EVT-0002852,CLI-00097,SES-00001366,remove_from_cart,2023-05-26 22:15:21,PROD-0074,tablet,Perú,374.0,analytics@retailtech.co,público
EVT-0002853,CLI-00012,SES-00001068,page_view,2024-10-12 04:03:19,,desktop,México,458.0,analytics@retailtech.co,público
EVT-0002854,,SES-00000703,page_view,2024-02-05 04:29:56,,desktop,Colombia,315.0,analytics@retailtech.co,público
EVT-0002855,CLI-00203,SES-00000331,checkout,2023-08-10 17:14:09,,desktop,Colombia,214.0,analytics@retailtech.co,público
EVT-0002856,,SES-00001516,checkout,2023-11-08 16:13:29,,desktop,Perú,3.0,analytics@retailtech.co,público
EVT-0002857,,SES-00001900,search,2023-03-15 08:57:26,,desktop,Colombia,335.0,analytics@retailtech.co,público
EVT-0002858,CLI-00032,SES-00001014,page_view,2023-10-30 02:34:20,,desktop,Perú,124.0,analytics@retailtech.co,público
EVT-0002859,,SES-00000745,page_view,2024-12-09 00:17:48,,desktop,Colombia,595.0,analytics@retailtech.co,público
EVT-0002860,,SES-00001428,add_to_cart,2024-08-24 07:52:16,PROD-0053,desktop,Colombia,493.0,analytics@retailtech.co,público
EVT-0002861,CLI-00192,SES-00001374,search,2024-02-18 16:18:42,,mobile,Colombia,476.0,analytics@retailtech.co,público
EVT-0002862,CLI-00188,SES-00000639,add_to_cart,2024-03-26 12:33:22,PROD-0038,desktop,Colombia,350.0,analytics@retailtech.co,público
EVT-0002863,,SES-00001450,search,2023-01-24 02:38:13,,mobile,Chile,287.0,analytics@retailtech.co,público
EVT-0002864,,SES-00000119,search,2023-05-21 05:48:54,,tablet,Ecuador,196.0,analytics@retailtech.co,público
EVT-0002865,CLI-00039,SES-00001530,add_to_cart,2024-06-05 03:17:38,PROD-0024,desktop,México,326.0,analytics@retailtech.co,público
EVT-0002866,,SES-00000104,page_view,2024-04-12 15:28:39,,mobile,Colombia,219.0,analytics@retailtech.co,público
EVT-0002867,CLI-00252,SES-00000720,search,2024-01-20 04:48:14,,desktop,Colombia,305.0,analytics@retailtech.co,público
EVT-0002868,,SES-00000656,purchase,2024-05-09 14:41:27,PROD-0056,tablet,Colombia,442.0,analytics@retailtech.co,público
EVT-0002869,CLI-00199,SES-00001202,purchase,2023-12-31 09:59:51,PROD-0080,desktop,Colombia,568.0,analytics@retailtech.co,público
EVT-0002870,,SES-00001007,page_view,2024-08-06 15:14:40,,tablet,Argentina,106.0,analytics@retailtech.co,público
EVT-0002871,CLI-00160,SES-00001935,add_to_cart,2023-10-02 21:49:43,PROD-0017,tablet,Colombia,419.0,analytics@retailtech.co,público
EVT-0002872,CLI-00236,SES-00000649,search,2024-06-28 14:26:07,,mobile,Colombia,356.0,analytics@retailtech.co,público
EVT-0002873,,SES-00001282,remove_from_cart,2023-12-28 11:51:06,PROD-0077,tablet,Colombia,391.0,analytics@retailtech.co,público
EVT-0002874,CLI-00015,SES-00000148,page_view,2023-04-17 02:23:35,,tablet,Colombia,468.0,analytics@retailtech.co,público
EVT-0002875,CLI-00260,SES-00000240,page_view,2023-01-09 02:46:11,,mobile,Chile,268.0,analytics@retailtech.co,público
EVT-0002876,CLI-00036,SES-00000827,checkout,2023-07-10 01:24:03,,tablet,Chile,11.0,analytics@retailtech.co,público
EVT-0002877,CLI-00208,SES-00001505,purchase,2023-12-18 08:15:21,PROD-0017,desktop,México,459.0,analytics@retailtech.co,público
EVT-0002878,CLI-00127,SES-00001447,page_view,2023-03-27 18:46:00,,desktop,Colombia,486.0,analytics@retailtech.co,público
EVT-0002879,CLI-00072,SES-00000371,page_view,2023-09-10 04:21:28,,desktop,Chile,208.0,analytics@retailtech.co,público
EVT-0002880,CLI-00032,SES-00001460,search,2023-11-03 16:39:36,,mobile,Argentina,84.0,analytics@retailtech.co,público
EVT-0002881,CLI-00144,SES-00000430,purchase,2024-03-29 04:49:05,PROD-0051,desktop,Chile,396.0,analytics@retailtech.co,público
EVT-0002882,CLI-00254,SES-00000717,add_to_cart,2024-04-10 00:41:04,PROD-0027,desktop,México,303.0,analytics@retailtech.co,público
EVT-0002885,CLI-00211,SES-00001813,page_view,2023-12-17 08:44:00,,mobile,Colombia,394.0,analytics@retailtech.co,público
EVT-0002886,,SES-00001414,search,2024-12-09 04:40:37,,desktop,Colombia,342.0,analytics@retailtech.co,público
EVT-0002887,CLI-00240,SES-00001677,purchase,2023-08-28 19:18:35,PROD-0003,mobile,Chile,356.0,analytics@retailtech.co,público
EVT-0002888,CLI-00028,SES-00000331,page_view,2024-11-13 16:17:21,,mobile,México,6.0,analytics@retailtech.co,público
EVT-0002889,CLI-00223,SES-00000688,purchase,2023-05-13 03:35:03,PROD-0017,desktop,Colombia,291.0,analytics@retailtech.co,público
EVT-0002890,CLI-00020,SES-00001002,search,2023-09-18 08:22:56,,mobile,México,8.0,analytics@retailtech.co,público
EVT-0002892,CLI-00178,SES-00001662,remove_from_cart,2024-11-17 16:16:10,PROD-0024,desktop,Colombia,216.0,analytics@retailtech.co,público
EVT-0002893,CLI-00160,SES-00001066,remove_from_cart,2024-12-05 08:36:54,PROD-0054,tablet,Ecuador,199.0,analytics@retailtech.co,público
EVT-0002894,CLI-00114,SES-00000378,search,2023-06-19 05:57:21,,desktop,Colombia,406.0,analytics@retailtech.co,público
EVT-0002895,,SES-00001791,page_view,2024-10-17 18:00:12,,desktop,Colombia,10.0,analytics@retailtech.co,público
EVT-0002896,CLI-00252,SES-00000288,checkout,2023-12-14 16:56:31,,desktop,Colombia,165.0,analytics@retailtech.co,público
EVT-0002897,,SES-00001356,page_view,2023-02-16 01:46:19,,mobile,Colombia,49.0,analytics@retailtech.co,público
EVT-0002899,CLI-00211,SES-00000407,page_view,2023-02-25 04:06:20,,mobile,Colombia,194.0,analytics@retailtech.co,público
EVT-0002900,CLI-00156,SES-00001182,add_to_cart,2024-02-21 10:32:24,PROD-0078,mobile,Colombia,117.0,analytics@retailtech.co,público
EVT-0002901,CLI-00162,SES-00000508,checkout,2023-08-14 22:41:57,,tablet,Colombia,510.0,analytics@retailtech.co,público
EVT-0002902,CLI-00080,SES-00001032,add_to_cart,2023-07-14 15:54:20,PROD-0012,tablet,Colombia,112.0,analytics@retailtech.co,público
EVT-0002903,,SES-00001624,page_view,2024-02-12 13:25:14,,tablet,Chile,100.0,analytics@retailtech.co,público
EVT-0002904,CLI-00089,SES-00001626,page_view,2023-12-14 08:46:07,,mobile,Colombia,266.0,analytics@retailtech.co,público
EVT-0002905,CLI-00134,SES-00000761,purchase,2024-11-13 18:07:04,PROD-0055,tablet,Colombia,362.0,analytics@retailtech.co,público
EVT-0002906,CLI-00141,SES-00000939,remove_from_cart,2023-04-08 05:59:27,PROD-0003,mobile,Chile,206.0,analytics@retailtech.co,público
EVT-0002907,CLI-00085,SES-00000453,purchase,2024-06-09 07:16:59,PROD-0028,mobile,México,339.0,analytics@retailtech.co,público
EVT-0002908,,SES-00001813,checkout,2023-04-22 10:44:34,,desktop,Perú,307.0,analytics@retailtech.co,público
EVT-0002909,CLI-00230,SES-00001515,search,2024-05-13 12:02:21,,mobile,México,172.0,analytics@retailtech.co,público
EVT-0002910,CLI-00118,SES-00000612,checkout,2023-10-07 18:58:35,,mobile,Colombia,594.0,analytics@retailtech.co,público
EVT-0002911,CLI-00261,SES-00001377,add_to_cart,2024-01-29 18:46:47,PROD-0048,desktop,Perú,294.0,analytics@retailtech.co,público
EVT-0002912,CLI-00110,SES-00001310,checkout,2024-10-20 19:14:59,,tablet,México,532.0,analytics@retailtech.co,público
EVT-0002913,,SES-00001351,search,2023-08-19 02:48:46,,tablet,Colombia,270.0,analytics@retailtech.co,público
EVT-0002914,CLI-00231,SES-00000007,page_view,2024-04-03 16:27:53,,mobile,Colombia,100.0,analytics@retailtech.co,público
EVT-0002915,CLI-00281,SES-00001542,remove_from_cart,2024-02-18 19:16:16,PROD-0051,tablet,Colombia,85.0,analytics@retailtech.co,público
EVT-0002916,CLI-00059,SES-00001475,search,2024-05-31 22:48:29,,tablet,Colombia,22.0,analytics@retailtech.co,público
EVT-0002917,,SES-00001195,purchase,2023-12-26 08:04:36,PROD-0075,mobile,México,548.0,analytics@retailtech.co,público
EVT-0002918,,SES-00000986,page_view,2024-10-10 10:42:50,,mobile,Colombia,135.0,analytics@retailtech.co,público
EVT-0002919,,SES-00000344,page_view,2023-05-26 14:19:01,,desktop,Colombia,514.0,analytics@retailtech.co,público
EVT-0002920,,SES-00001147,search,2024-08-02 20:49:58,,desktop,Colombia,464.0,analytics@retailtech.co,público
EVT-0002921,,SES-00000076,add_to_cart,2024-11-30 08:14:58,PROD-0015,desktop,Colombia,184.0,analytics@retailtech.co,público
EVT-0002922,CLI-00078,SES-00000532,add_to_cart,2023-09-19 12:02:53,PROD-0046,tablet,México,469.0,analytics@retailtech.co,público
EVT-0002923,,SES-00001049,add_to_cart,2023-07-02 12:49:55,PROD-0007,desktop,Colombia,453.0,analytics@retailtech.co,público
EVT-0002924,CLI-00297,SES-00001408,search,2023-02-24 08:59:43,,mobile,Colombia,330.0,analytics@retailtech.co,público
EVT-0002925,CLI-00139,SES-00001338,page_view,2023-10-13 21:02:53,,tablet,Colombia,583.0,analytics@retailtech.co,público
EVT-0002926,CLI-00249,SES-00001276,search,2024-05-27 08:51:34,,tablet,Colombia,429.0,analytics@retailtech.co,público
EVT-0002927,,SES-00000305,remove_from_cart,2023-10-17 16:44:59,PROD-0011,desktop,Colombia,359.0,analytics@retailtech.co,público
EVT-0002928,CLI-00201,SES-00000294,page_view,2024-09-08 20:13:48,,desktop,Colombia,215.0,analytics@retailtech.co,público
EVT-0002929,CLI-00266,SES-00001094,checkout,2024-01-26 02:07:15,,mobile,Colombia,106.0,analytics@retailtech.co,público
EVT-0002930,CLI-00255,SES-00001877,checkout,2024-03-18 05:53:39,,mobile,Colombia,54.0,analytics@retailtech.co,público
EVT-0002931,,SES-00001250,search,2024-08-05 13:16:26,,mobile,Colombia,525.0,analytics@retailtech.co,público
EVT-0002932,,SES-00000866,search,2024-10-07 11:25:46,,tablet,Colombia,424.0,analytics@retailtech.co,público
EVT-0002933,CLI-00071,SES-00000923,search,2024-04-10 14:33:38,,mobile,Chile,43.0,analytics@retailtech.co,público
EVT-0002935,CLI-00191,SES-00001801,checkout,2024-07-08 22:47:25,,tablet,Chile,136.0,analytics@retailtech.co,público
EVT-0002936,CLI-00269,SES-00000448,page_view,2023-07-13 12:34:12,,mobile,Colombia,444.0,analytics@retailtech.co,público
EVT-0002938,CLI-00223,SES-00001414,search,2024-02-28 10:19:20,,mobile,México,200.0,analytics@retailtech.co,público
EVT-0002939,,SES-00001631,remove_from_cart,2024-12-23 17:42:48,PROD-0019,tablet,Chile,216.0,analytics@retailtech.co,público
EVT-0002940,,SES-00001218,page_view,2023-03-01 09:48:11,,tablet,Ecuador,191.0,analytics@retailtech.co,público
EVT-0002941,CLI-00111,SES-00000095,search,2023-02-01 09:41:34,,desktop,Colombia,459.0,analytics@retailtech.co,público
EVT-0002942,CLI-00254,SES-00001223,add_to_cart,2024-12-19 18:51:59,PROD-0045,desktop,Colombia,133.0,analytics@retailtech.co,público
EVT-0002943,,SES-00000030,page_view,2024-09-25 04:56:01,,tablet,Colombia,274.0,analytics@retailtech.co,público
EVT-0002944,CLI-00026,SES-00001446,remove_from_cart,2024-12-31 00:42:35,PROD-0061,mobile,México,83.0,analytics@retailtech.co,público
EVT-0002945,,SES-00001188,purchase,2023-08-20 19:09:34,PROD-0053,mobile,México,560.0,analytics@retailtech.co,público
EVT-0002946,,SES-00001463,add_to_cart,2023-06-01 13:35:14,PROD-0003,tablet,Colombia,203.0,analytics@retailtech.co,público
EVT-0002947,CLI-00102,SES-00000144,remove_from_cart,2023-08-29 13:47:29,PROD-0052,mobile,México,511.0,analytics@retailtech.co,público
EVT-0002948,,SES-00001848,search,2024-11-20 13:04:38,,mobile,Colombia,328.0,analytics@retailtech.co,público
EVT-0002949,CLI-00006,SES-00001958,search,2024-07-02 03:32:07,,tablet,México,155.0,analytics@retailtech.co,público
EVT-0002950,,SES-00001005,checkout,2024-08-15 05:10:59,,tablet,Colombia,352.0,analytics@retailtech.co,público
EVT-0002951,,SES-00000132,add_to_cart,2024-12-31 21:33:37,PROD-0006,desktop,Ecuador,531.0,analytics@retailtech.co,público
EVT-0002952,CLI-00118,SES-00001634,page_view,2024-12-05 02:58:00,,desktop,México,510.0,analytics@retailtech.co,público
EVT-0002954,CLI-00129,SES-00000509,page_view,2024-07-02 06:19:48,,mobile,Colombia,308.0,analytics@retailtech.co,público
EVT-0002955,CLI-00244,SES-00000089,checkout,2023-04-05 15:32:21,,desktop,Colombia,195.0,analytics@retailtech.co,público
EVT-0002956,CLI-00036,SES-00000022,add_to_cart,2023-03-25 01:38:04,PROD-0012,mobile,México,456.0,analytics@retailtech.co,público
EVT-0002957,CLI-00123,SES-00000058,remove_from_cart,2024-08-14 22:51:11,PROD-0012,tablet,México,309.0,analytics@retailtech.co,público
EVT-0002958,CLI-00200,SES-00000115,page_view,2023-05-28 11:02:20,,mobile,Chile,574.0,analytics@retailtech.co,público
EVT-0002959,CLI-00240,SES-00000959,checkout,2023-10-28 09:57:04,,mobile,Perú,425.0,analytics@retailtech.co,público
EVT-0002960,CLI-00274,SES-00000383,search,2023-03-31 22:30:59,,tablet,Argentina,21.0,analytics@retailtech.co,público
EVT-0002961,CLI-00280,SES-00001944,add_to_cart,2023-11-05 05:49:37,PROD-0008,desktop,México,65.0,analytics@retailtech.co,público
EVT-0002963,CLI-00083,SES-00001836,purchase,2023-12-19 03:07:30,PROD-0042,desktop,Colombia,518.0,analytics@retailtech.co,público
EVT-0002964,CLI-00214,SES-00000562,remove_from_cart,2024-06-10 00:02:19,PROD-0047,mobile,Colombia,45.0,analytics@retailtech.co,público
EVT-0002965,CLI-00172,SES-00000973,add_to_cart,2024-06-02 09:41:41,PROD-0012,tablet,Argentina,129.0,analytics@retailtech.co,público
EVT-0002966,CLI-00269,SES-00001113,purchase,2023-02-20 09:30:13,PROD-0072,mobile,Colombia,230.0,analytics@retailtech.co,público
EVT-0002967,CLI-00131,SES-00000478,page_view,2023-06-14 05:55:47,,desktop,México,56.0,analytics@retailtech.co,público
EVT-0002968,,SES-00000977,search,2023-06-29 21:59:04,,desktop,Colombia,220.0,analytics@retailtech.co,público
EVT-0002969,CLI-00013,SES-00000960,search,2023-11-22 17:08:12,,mobile,México,379.0,analytics@retailtech.co,público
EVT-0002970,CLI-00272,SES-00001040,page_view,2024-04-29 01:57:32,,mobile,Perú,390.0,analytics@retailtech.co,público
EVT-0002971,CLI-00113,SES-00001198,purchase,2023-04-13 09:14:21,PROD-0039,desktop,México,516.0,analytics@retailtech.co,público
EVT-0002972,CLI-00162,SES-00000587,search,2024-08-09 04:53:19,,tablet,Colombia,239.0,analytics@retailtech.co,público
EVT-0002973,CLI-00112,SES-00001365,remove_from_cart,2023-07-20 07:03:17,PROD-0006,tablet,Perú,561.0,analytics@retailtech.co,público
EVT-0002974,CLI-00180,SES-00000007,page_view,2023-03-25 16:07:23,,mobile,Colombia,549.0,analytics@retailtech.co,público
EVT-0002975,CLI-00142,SES-00001341,add_to_cart,2024-11-10 01:46:47,PROD-0073,mobile,Chile,201.0,analytics@retailtech.co,público
EVT-0002976,CLI-00105,SES-00001518,add_to_cart,2023-09-01 06:04:11,PROD-0049,mobile,Colombia,350.0,analytics@retailtech.co,público
EVT-0002977,CLI-00005,SES-00000767,add_to_cart,2024-11-04 01:54:10,PROD-0003,desktop,Colombia,508.0,analytics@retailtech.co,público
EVT-0002978,CLI-00231,SES-00000435,add_to_cart,2024-11-21 21:36:56,PROD-0009,desktop,Argentina,406.0,analytics@retailtech.co,público
EVT-0002979,CLI-00051,SES-00000233,page_view,2023-11-30 02:34:12,,tablet,Colombia,272.0,analytics@retailtech.co,público
EVT-0002980,CLI-00116,SES-00000012,page_view,2023-02-11 23:29:37,,mobile,Chile,432.0,analytics@retailtech.co,público
EVT-0002981,,SES-00001501,checkout,2024-10-08 01:06:47,,desktop,Chile,452.0,analytics@retailtech.co,público
EVT-0002982,CLI-00221,SES-00000196,page_view,2023-09-05 09:53:38,,mobile,Colombia,247.0,analytics@retailtech.co,público
EVT-0002983,CLI-00053,SES-00000671,search,2024-09-23 14:55:59,,desktop,Chile,560.0,analytics@retailtech.co,público
EVT-0002985,CLI-00172,SES-00001092,purchase,2023-11-17 18:12:31,PROD-0011,desktop,Colombia,190.0,analytics@retailtech.co,público
EVT-0002986,,SES-00001211,remove_from_cart,2023-05-29 17:30:47,PROD-0068,mobile,Colombia,530.0,analytics@retailtech.co,público
EVT-0002987,CLI-00288,SES-00001450,remove_from_cart,2023-09-25 04:58:14,PROD-0005,desktop,Chile,114.0,analytics@retailtech.co,público
EVT-0002988,CLI-00262,SES-00000794,page_view,2024-10-13 09:37:08,,tablet,Colombia,286.0,analytics@retailtech.co,público
EVT-0002989,CLI-00096,SES-00001273,search,2023-10-20 15:29:41,,mobile,México,204.0,analytics@retailtech.co,público
EVT-0002990,,SES-00001698,search,2024-09-24 21:54:52,,desktop,Perú,477.0,analytics@retailtech.co,público
EVT-0002991,CLI-00097,SES-00000474,checkout,2023-01-06 08:52:22,,desktop,Colombia,279.0,analytics@retailtech.co,público
EVT-0002992,CLI-00262,SES-00001058,purchase,2024-07-22 03:23:57,PROD-0050,mobile,Colombia,505.0,analytics@retailtech.co,público
EVT-0002993,CLI-00074,SES-00000042,add_to_cart,2023-07-31 03:16:40,PROD-0030,desktop,Colombia,8.0,analytics@retailtech.co,público
EVT-0002994,,SES-00001007,page_view,2023-08-16 19:05:04,,mobile,Colombia,551.0,analytics@retailtech.co,público
EVT-0002995,CLI-00111,SES-00000626,page_view,2024-03-23 05:04:54,,tablet,México,61.0,analytics@retailtech.co,público
EVT-0002996,,SES-00001851,checkout,2023-12-08 06:19:59,,mobile,Ecuador,22.0,analytics@retailtech.co,público
EVT-0002997,CLI-00271,SES-00000200,add_to_cart,2024-06-11 04:57:14,PROD-0072,mobile,Colombia,88.0,analytics@retailtech.co,público
EVT-0002998,CLI-00015,SES-00001621,search,2024-08-18 10:43:32,,desktop,Argentina,390.0,analytics@retailtech.co,público
EVT-0002999,,SES-00001669,search,2023-08-17 11:21:18,,tablet,Chile,557.0,analytics@retailtech.co,público
EVT-0003000,CLI-00086,SES-00000457,page_view,2024-03-30 05:03:13,,desktop,Chile,320.0,analytics@retailtech.co,público
EVT-0003001,CLI-00245,SES-00000059,remove_from_cart,2024-09-16 08:15:56,PROD-0038,desktop,Colombia,332.0,analytics@retailtech.co,público
EVT-0003003,,SES-00001675,add_to_cart,2023-04-12 16:22:41,PROD-0004,mobile,México,260.0,analytics@retailtech.co,público
EVT-0003005,CLI-00047,SES-00001479,add_to_cart,2024-08-09 08:42:17,PROD-0009,desktop,Chile,40.0,analytics@retailtech.co,público
EVT-0003006,CLI-00210,SES-00000444,page_view,2024-02-21 04:56:04,,mobile,Colombia,254.0,analytics@retailtech.co,público
EVT-0003007,CLI-00165,SES-00001684,search,2024-04-28 01:10:55,,tablet,Colombia,563.0,analytics@retailtech.co,público
EVT-0003008,CLI-00181,SES-00000931,search,2023-05-03 08:07:54,,tablet,Colombia,461.0,analytics@retailtech.co,público
EVT-0003009,CLI-00097,SES-00000849,add_to_cart,2023-09-15 18:08:09,PROD-0055,mobile,Colombia,108.0,analytics@retailtech.co,público
EVT-0003010,,SES-00001885,checkout,2024-10-16 08:06:37,,desktop,Chile,325.0,analytics@retailtech.co,público
EVT-0003011,CLI-00298,SES-00000308,add_to_cart,2024-11-04 14:17:23,PROD-0078,mobile,Colombia,195.0,analytics@retailtech.co,público
EVT-0003012,CLI-00213,SES-00001586,page_view,2023-08-21 15:53:44,,desktop,Colombia,508.0,analytics@retailtech.co,público
EVT-0003013,CLI-00028,SES-00001329,search,2023-04-25 05:06:18,,desktop,México,212.0,analytics@retailtech.co,público
EVT-0003015,CLI-00255,SES-00000542,page_view,2024-02-18 11:44:20,,tablet,Colombia,403.0,analytics@retailtech.co,público
EVT-0003016,,SES-00000507,page_view,2024-05-17 07:20:09,,mobile,Colombia,520.0,analytics@retailtech.co,público
EVT-0003017,CLI-00109,SES-00001406,checkout,2024-08-29 14:51:17,,tablet,Colombia,401.0,analytics@retailtech.co,público
EVT-0003018,CLI-00101,SES-00001272,search,2023-10-14 15:51:50,,tablet,Chile,399.0,analytics@retailtech.co,público
EVT-0003019,,SES-00000854,checkout,2023-06-17 03:47:20,,desktop,Perú,84.0,analytics@retailtech.co,público
EVT-0003020,CLI-00081,SES-00000126,remove_from_cart,2024-06-22 17:38:52,PROD-0062,desktop,Colombia,95.0,analytics@retailtech.co,público
EVT-0003021,,SES-00001438,page_view,2024-02-27 12:28:14,,tablet,México,459.0,analytics@retailtech.co,público
EVT-0003022,,SES-00000982,page_view,2023-12-24 18:17:51,,tablet,Colombia,350.0,analytics@retailtech.co,público
EVT-0003023,CLI-00234,SES-00000282,add_to_cart,2023-08-19 07:28:46,PROD-0056,mobile,Colombia,280.0,analytics@retailtech.co,público
EVT-0003024,CLI-00206,SES-00000080,page_view,2023-09-08 18:26:42,,mobile,Colombia,178.0,analytics@retailtech.co,público
EVT-0003025,CLI-00285,SES-00000971,add_to_cart,2023-08-01 22:13:40,PROD-0010,tablet,Colombia,374.0,analytics@retailtech.co,público
EVT-0003026,,SES-00001135,add_to_cart,2024-03-04 07:39:11,PROD-0059,desktop,México,588.0,analytics@retailtech.co,público
EVT-0003027,CLI-00060,SES-00001731,remove_from_cart,2024-06-22 15:28:14,PROD-0046,tablet,Chile,474.0,analytics@retailtech.co,público
EVT-0003028,CLI-00268,SES-00000005,search,2023-08-06 09:19:49,,desktop,México,268.0,analytics@retailtech.co,público
EVT-0003029,CLI-00300,SES-00001326,page_view,2024-04-12 21:48:55,,mobile,Chile,102.0,analytics@retailtech.co,público
EVT-0003030,CLI-00021,SES-00001818,add_to_cart,2024-02-02 13:55:09,PROD-0074,desktop,Colombia,393.0,analytics@retailtech.co,público
EVT-0003031,CLI-00251,SES-00000876,search,2023-08-26 20:51:56,,desktop,México,382.0,analytics@retailtech.co,público
EVT-0003032,,SES-00000928,checkout,2023-05-12 15:15:25,,mobile,Colombia,573.0,analytics@retailtech.co,público
EVT-0003033,CLI-00119,SES-00001175,checkout,2023-10-10 03:45:12,,desktop,Colombia,153.0,analytics@retailtech.co,público
EVT-0003034,CLI-00241,SES-00000990,add_to_cart,2024-07-11 20:08:00,PROD-0064,tablet,Argentina,550.0,analytics@retailtech.co,público
EVT-0003036,,SES-00000297,remove_from_cart,2023-06-25 17:41:00,PROD-0004,desktop,Argentina,309.0,analytics@retailtech.co,público
EVT-0003037,CLI-00212,SES-00000969,search,2023-10-29 12:27:05,,tablet,Chile,408.0,analytics@retailtech.co,público
EVT-0003038,CLI-00255,SES-00001858,purchase,2024-02-24 05:54:25,PROD-0039,desktop,Colombia,202.0,analytics@retailtech.co,público
EVT-0003039,CLI-00136,SES-00001184,page_view,2024-08-07 05:12:43,,tablet,Colombia,80.0,analytics@retailtech.co,público
EVT-0003040,CLI-00188,SES-00001998,search,2024-04-11 12:49:16,,mobile,Colombia,323.0,analytics@retailtech.co,público
EVT-0003041,CLI-00234,SES-00001665,page_view,2024-08-04 17:16:03,,mobile,Colombia,137.0,analytics@retailtech.co,público
EVT-0003042,CLI-00168,SES-00001947,purchase,2024-03-19 08:54:55,PROD-0076,mobile,Colombia,258.0,analytics@retailtech.co,público
EVT-0003043,CLI-00040,SES-00000840,checkout,2024-04-27 03:32:38,,tablet,Colombia,118.0,analytics@retailtech.co,público
EVT-0003045,CLI-00128,SES-00000631,add_to_cart,2023-07-03 05:00:01,PROD-0056,desktop,Colombia,255.0,analytics@retailtech.co,público
EVT-0003046,,SES-00000339,search,2023-12-18 10:11:09,,mobile,Ecuador,412.0,analytics@retailtech.co,público
EVT-0003047,,SES-00000347,purchase,2023-07-10 20:40:06,PROD-0003,mobile,Colombia,27.0,analytics@retailtech.co,público
EVT-0003048,CLI-00292,SES-00000683,checkout,2024-08-13 08:06:05,,mobile,Colombia,321.0,analytics@retailtech.co,público
EVT-0003050,CLI-00262,SES-00000760,remove_from_cart,2024-09-05 20:56:11,PROD-0062,tablet,Ecuador,197.0,analytics@retailtech.co,público
EVT-0003051,,SES-00000208,page_view,2024-12-29 03:18:44,,mobile,Colombia,513.0,analytics@retailtech.co,público
EVT-0003053,CLI-00283,SES-00001615,add_to_cart,2024-09-04 18:46:47,PROD-0029,mobile,Colombia,593.0,analytics@retailtech.co,público
EVT-0003054,,SES-00000869,add_to_cart,2023-03-02 15:06:42,PROD-0033,tablet,Argentina,395.0,analytics@retailtech.co,público
EVT-0003055,CLI-00161,SES-00000388,add_to_cart,2024-12-28 17:57:33,PROD-0004,tablet,Colombia,472.0,analytics@retailtech.co,público
